cluster_id,block,direction,touch_hour,price_low,price_high,object_count,families,timeframes,object_ids,has_FVG_OB,has_H4,state,role,accepted_through_4h_2close,object_direction_dominant_24h,state_direction_dominant_24h,favorable_points,adverse_points
POIC0016,2025H1,BEAR,2025-01-10 22:00:00,2687.68,2692.28,1,FVG,H1,H1_FVG_BEAR_20250110_2100,False,False,UP,OPPOSING,False,True,False,5.630000000000109,3.2199999999998
POIC0017,2025H1,BEAR,2025-01-13 16:00:00,2672.27,2675.46,1,FVG,H1,H1_FVG_BEAR_20250113_1500,False,False,DOWN,ALIGNED,False,True,True,17.11499999999978,1.3550000000000182
POIC0018,2025H1,BEAR,2025-01-13 18:00:00,2664.06,2674.12,1,OB,H1,H1_OB_BEAR_20250113_1600_VIA_20250113_1700,False,False,DOWN,ALIGNED,False,True,True,12.340000000000146,6.129999999999654
POIC0019,2025H1,BEAR,2025-01-14 07:00:00,2674.12,2682.95,1,FVG,H4,H4_FVG_BEAR_20250113_1600,False,True,DOWN,ALIGNED,False,True,True,18.72499999999991,0.8250000000002728
POIC0020,2025H1,BEAR,2025-01-14 13:00:00,2667.14,2674.38,1,OB,H1,H1_OB_BEAR_20250114_1000_VIA_20250114_1200,False,False,DOWN,ALIGNED,False,False,False,10.950000000000273,18.15999999999985
POIC0021,2025H1,BEAR,2025-01-14 17:00:00,2665.94,2666.52,1,FVG,H1,H1_FVG_BEAR_20250114_1600,False,False,DOWN,ALIGNED,True,False,False,1.1599999999998545,29.800000000000185
POIC0022,2025H1,BEAR,2025-01-14 23:00:00,2677.1,2677.34,1,FVG,H1,H1_FVG_BEAR_20250113_1400,False,False,BALANCE,BALANCE,False,False,,7.900000000000091,19.289999999999964
POIC0023,2025H1,BEAR,2025-01-15 08:00:00,2680.52,2682.95,1,FVG,H1,H1_FVG_BEAR_20250113_1300,False,False,UP,OPPOSING,True,False,True,5.034999999999855,20.475000000000364
POIC0024,2025H1,BEAR,2025-01-15 08:00:00,2683.07,2690.81,1,OB,H4,H4_OB_BEAR_20250113_0400_VIA_20250113_1200,False,True,UP,OPPOSING,False,False,True,10.240000000000236,15.269999999999982
POIC0025,2025H1,BEAR,2025-01-15 09:00:00,2684.01,2689.67,1,OB,H1,H1_OB_BEAR_20250113_1000_VIA_20250113_1200,False,False,UP,OPPOSING,False,False,True,10.140000000000327,15.36999999999989
POIC0026,2025H1,BEAR,2025-01-16 09:00:00,2695.47,2696.7,1,FVG,H1,H1_FVG_BEAR_20250116_0800,False,False,UP,OPPOSING,True,False,True,2.755000000000109,28.56500000000005
POIC0027,2025H1,BEAR,2025-01-17 05:00:00,2717.13,2719.28,1,FVG,H1,H1_FVG_BEAR_20250116_2100,False,False,UP,OPPOSING,False,True,False,19.24499999999989,-0.8649999999997817
POIC0028,2025H1,BEAR,2025-01-17 09:00:00,2713.27,2717.0,2,FVG;OB,H1,H1_FVG_BEAR_20250117_0800;H1_OB_BEAR_20250117_0400_VIA_20250117_0700,True,False,UP,OPPOSING,False,True,False,16.175000000000182,2.2049999999999272
POIC0029,2025H1,BEAR,2025-01-17 13:00:00,2706.26,2709.39,1,FVG,H1,H1_FVG_BEAR_20250117_1200,False,False,BALANCE,BALANCE,False,False,,8.864999999999782,9.515000000000327
POIC0030,2025H1,BEAR,2025-01-17 14:00:00,2709.39,2712.89,1,OB,H1,H1_OB_BEAR_20250117_1000_VIA_20250117_1100,False,False,BALANCE,BALANCE,False,True,,12.179999999999836,6.200000000000273
POIC0031,2025H1,BEAR,2025-01-20 01:00:00,2702.56,2702.75,1,FVG,H1,H1_FVG_BEAR_20250117_2300,False,False,DOWN,ALIGNED,False,True,True,13.3449999999998,11.065000000000056
POIC0032,2025H1,BEAR,2025-01-20 04:00:00,2696.22,2698.96,1,FVG,H1,H1_FVG_BEAR_20250120_0200,False,False,BALANCE,BALANCE,True,False,,4.160000000000309,21.56999999999971
POIC0033,2025H1,BEAR,2025-01-20 05:00:00,2698.96,2702.56,1,OB,H1,H1_OB_BEAR_20250117_2300_VIA_20250120_0100,False,False,BALANCE,BALANCE,True,False,,3.320000000000164,24.9399999999996
POIC0034,2025H1,BEAR,2025-01-20 06:00:00,2704.15,2705.35,1,FVG,H1,H1_FVG_BEAR_20250117_2200,False,False,BALANCE,BALANCE,True,False,,2.9400000000000546,22.15000000000009
POIC0035,2025H1,BEAR,2025-01-20 07:00:00,2707.16,2710.55,1,FVG,H1,H1_FVG_BEAR_20250117_2100,False,False,BALANCE,BALANCE,False,False,,7.045000000000073,18.954999999999927
POIC0036,2025H1,BEAR,2025-01-20 08:00:00,2713.25,2717.34,2,FVG;OB,H1,H1_FVG_BEAR_20250117_2000;H1_OB_BEAR_20250117_1800_VIA_20250117_2200,True,False,BALANCE,BALANCE,False,False,,13.485000000000127,13.815000000000056
POIC0037,2025H1,BEAR,2025-01-23 08:00:00,2754.81,2757.16,1,OB,H1,H1_OB_BEAR_20250122_2200_VIA_20250123_0500,False,False,BALANCE,BALANCE,False,False,,20.19499999999971,21.30500000000029
POIC0038,2025H1,BEAR,2025-01-23 12:00:00,2751.21,2755.47,1,OB,H1,H1_OB_BEAR_20250123_0800_VIA_20250123_1100,False,False,BALANCE,BALANCE,False,False,,17.550000000000182,24.92999999999984
POIC0039,2025H1,BEAR,2025-01-23 16:00:00,2745.89,2750.8,1,FVG,H1,H1_FVG_BEAR_20250123_1500,False,False,BALANCE,BALANCE,True,False,,8.03500000000031,36.284999999999854
POIC0040,2025H1,BEAR,2025-01-23 18:00:00,2750.8,2754.42,1,OB,H1,H1_OB_BEAR_20250123_1300_VIA_20250123_1400,False,False,BALANCE,BALANCE,True,False,,8.41000000000031,33.309999999999945
POIC0041,2025H1,BEAR,2025-01-23 23:00:00,2754.65,2755.09,1,FVG,H1,H1_FVG_BEAR_20250123_2200,False,False,BALANCE,BALANCE,False,False,,2.7799999999997453,31.050000000000185
POIC0042,2025H1,BEAR,2025-01-27 02:00:00,2770.48,2770.62,1,FVG,H1,H1_FVG_BEAR_20250127_0100,False,False,BALANCE,BALANCE,False,True,,40.16000000000031,1.949999999999818
POIC0043,2025H1,BEAR,2025-01-27 03:00:00,2771.27,2775.23,1,OB,H1,H1_OB_BEAR_20250124_2100_VIA_20250127_0100,False,False,BALANCE,BALANCE,False,True,,42.86000000000013,-0.75
POIC0044,2025H1,BEAR,2025-01-27 09:00:00,2755.05,2755.71,1,FVG,H1,H1_FVG_BEAR_20250127_0800,False,False,BALANCE,BALANCE,True,True,,24.99000000000024,16.559999999999945
POIC0045,2025H1,BEAR,2025-01-27 10:00:00,2750.82,2755.05,1,OB,H1,H1_OB_BEAR_20250127_0800_VIA_20250127_0900,False,False,BALANCE,BALANCE,True,True,,22.545000000000528,19.00499999999965
POIC0046,2025H1,BEAR,2025-01-27 10:00:00,2755.13,2762.68,1,OB,H1,H1_OB_BEAR_20250127_0500_VIA_20250127_0700,False,False,BALANCE,BALANCE,True,True,,28.514999999999876,13.03500000000031
POIC0047,2025H1,BEAR,2025-01-27 11:00:00,2762.68,2762.86,1,FVG,H1,H1_FVG_BEAR_20250127_0500,False,False,BALANCE,BALANCE,True,True,,32.38000000000011,9.170000000000073
POIC0048,2025H1,BEAR,2025-01-27 11:00:00,2763.64,2770.48,2,FVG,H1;H4,H1_FVG_BEAR_20250127_0400;H4_FVG_BEAR_20250127_0400,False,True,BALANCE,BALANCE,False,True,,36.67000000000007,4.880000000000109
POIC0049,2025H1,BEAR,2025-01-27 20:00:00,2736.93,2739.44,1,FVG,H1,H1_FVG_BEAR_20250127_1900,False,False,DOWN,ALIGNED,True,False,False,5.204999999999927,21.83500000000004
POIC0050,2025H1,BEAR,2025-01-27 23:00:00,2743.1,2744.95,1,FVG,H1,H1_FVG_BEAR_20250127_1800,False,False,DOWN,ALIGNED,False,False,False,9.194999999999707,20.975000000000364
POIC0051,2025H1,BEAR,2025-01-28 01:00:00,2743.97,2752.28,1,FVG,H4,H4_FVG_BEAR_20250127_2000,False,True,DOWN,ALIGNED,False,False,False,13.295000000000073,16.875
POIC0052,2025H1,BEAR,2025-01-28 15:00:00,2747.27,2764.94,1,OB,H4,H4_OB_BEAR_20250127_0800_VIA_20250127_1600,False,True,BALANCE,BALANCE,False,True,,10.945000000000164,10.144999999999982
