observed_at,event,timeframe,available_at,object_id,detail
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.31 05:00:00,M30:wave:HIGH:1706634000,side=HIGH price=1.4568300000 occurred=2024.01.30 17:00:00 confirmed_bar=2024.01.31 04:30:00 wick_bottom=1.4565900000 wick_top=1.4568300000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.01.31 14:30:00,M30:wave:LOW:1706693400,side=LOW price=1.4499300000 occurred=2024.01.31 09:30:00 confirmed_bar=2024.01.31 14:00:00 wick_bottom=1.4499300000 wick_top=1.4509800000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.02.01 02:00:00,M30:wave:HIGH:1706718600,side=HIGH price=1.4571400000 occurred=2024.01.31 16:30:00 confirmed_bar=2024.02.01 01:30:00 wick_bottom=1.4559600000 wick_top=1.4571400000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.02.01 13:30:00,M30:wave:LOW:1706734800,side=LOW price=1.4497600000 occurred=2024.01.31 21:00:00 confirmed_bar=2024.02.01 13:00:00 wick_bottom=1.4497600000 wick_top=1.4508800000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.02.02 03:30:00,M30:wave:HIGH:1706824800,side=HIGH price=1.4556800000 occurred=2024.02.01 22:00:00 confirmed_bar=2024.02.02 03:00:00 wick_bottom=1.4553300000 wick_top=1.4556800000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.02.02 08:30:00,M30:wave:LOW:1706832000,side=LOW price=1.4535900000 occurred=2024.02.02 00:00:00 confirmed_bar=2024.02.02 08:00:00 wick_bottom=1.4535900000 wick_top=1.4547100000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.02.05 11:30:00,M30:wave:HIGH:1706871600,side=HIGH price=1.4569000000 occurred=2024.02.02 11:00:00 confirmed_bar=2024.02.05 11:00:00 wick_bottom=1.4565500000 wick_top=1.4569000000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.02.05 14:30:00,M30:wave:LOW:1707138000,side=LOW price=1.4492600000 occurred=2024.02.05 13:00:00 confirmed_bar=2024.02.05 14:00:00 wick_bottom=1.4492600000 wick_top=1.4498000000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.02.06 04:00:00,M30:wave:HIGH:1707184800,side=HIGH price=1.4546900000 occurred=2024.02.06 02:00:00 confirmed_bar=2024.02.06 03:30:00 wick_bottom=1.4546200000 wick_top=1.4546900000 trend_at_confirmation=BEARISH
2025.01.01 00:00:00,WAVE_CONFIRMED,M30,2024.02.07 03:00:00,M30:wave:LOW:1707264000,side=LOW price=1.4489600000 occurred=2024.02.07 00:00:00 confirmed_bar=2024.02.07 02:30:00 wick_bottom=1.4489600000 wick_top=1.4506200000 trend_at_confirmation=BEARISH
