phase,year,m5_index,decision,accept_time,direction,pre_same75,pre_opp75,ext_p60,ext_p120,ext_p240,same75_afteracc_H60,opp75_afteracc_H60,first75_afteracc_H60,same75_afteracc_H120,opp75_afteracc_H120,first75_afteracc_H120,same75_afteracc_H240,opp75_afteracc_H240,first75_afteracc_H240
0,2024,180027,2024-07-16 15:35:00,2024-07-16 16:09:00,-1,True,False,0.6237154052568631,0.8277358378442913,0.947945040914804,0.0,0.0,0.0,0,1,-1,0,1,-1
0,2024,180041,2024-07-16 16:45:00,2024-07-16 17:00:00,-1,False,False,0.39325524301767356,0.5717474422864492,0.733752917573863,0.0,0.0,0.0,0,1,-1,0,1,-1
0,2024,180058,2024-07-16 18:10:00,2024-07-16 18:27:00,1,False,False,0.2742296938362154,0.4665281508438079,0.6437869448063355,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,180061,2024-07-16 18:25:00,2024-07-16 18:58:00,1,False,False,0.2724155960590978,0.45985790173332763,0.5999574728230014,0.0,0.0,0.0,0,0,0,0,0,0
0,2024,180315,2024-07-17 16:35:00,2024-07-17 16:40:00,1,False,False,0.4988324625425713,0.7006377690452722,0.8461104309049036,0.0,1.0,-1.0,0,1,-1,0,1,-1
0,2024,180332,2024-07-17 18:00:00,2024-07-17 18:14:00,-1,False,False,0.18081507089832766,0.28986305044501515,0.41078539370728445,0.0,0.0,0.0,1,0,1,1,0,1
0,2024,180592,2024-07-18 16:40:00,2024-07-18 16:56:00,1,False,False,0.5271459355458209,0.7319994100203847,0.8605303859678819,0.0,0.0,0.0,1,0,1,1,0,1
0,2024,180707,2024-07-19 03:15:00,2024-07-19 03:22:00,-1,False,False,0.363140019169578,0.7782810422894546,0.8209950059710196,0.0,0.0,0.0,1,0,1,1,0,1
0,2024,180718,2024-07-19 04:10:00,2024-07-19 04:21:00,-1,False,False,0.5092910448113295,0.6446527765359884,0.6942062974827704,0.0,0.0,0.0,0,0,0,0,0,0
0,2024,180862,2024-07-19 16:10:00,2024-07-19 16:26:00,-1,False,False,0.5370791311638322,0.756711229377258,0.8792843967296671,0.0,0.0,0.0,0,0,0,0,0,0
0,2024,180867,2024-07-19 16:35:00,2024-07-19 16:47:00,1,False,False,0.46703607158321225,0.7316751697080743,0.8582912723767914,0.0,0.0,0.0,0,0,0,0,0,0
0,2024,181131,2024-07-22 15:35:00,2024-07-22 15:47:00,1,False,False,0.3563081311086425,0.5757666779537447,0.7686383196889506,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,181144,2024-07-22 16:40:00,2024-07-22 16:44:00,-1,False,False,0.3152695326312107,0.5445539296619096,0.77184926063484,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,181698,2024-07-24 16:50:00,2024-07-24 16:56:00,-1,False,False,0.43464218048446995,0.6379911013634486,0.8284758509999902,0.0,0.0,0.0,0,0,0,1,0,1
0,2024,181708,2024-07-24 17:40:00,2024-07-24 18:04:00,1,False,False,0.3183434399720836,0.48067625634162436,0.6787990576146509,0.0,0.0,0.0,0,0,0,0,1,-1
0,2024,181711,2024-07-24 17:55:00,2024-07-24 18:34:00,-1,False,False,0.2872298101109228,0.47712103327319755,0.6595718318127781,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,181824,2024-07-25 04:20:00,2024-07-25 04:28:00,-1,False,False,0.5410923899976666,0.7624916783222322,0.8769600953657734,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,181957,2024-07-25 15:25:00,2024-07-25 15:33:00,-1,False,False,0.4698840111936044,0.7145579887709216,0.8498127354056983,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,181959,2024-07-25 15:35:00,2024-07-25 15:48:00,1,False,False,0.7365569891531968,0.908979888717437,0.9718955354249436,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,182544,2024-07-29 18:20:00,2024-07-29 18:23:00,1,False,False,0.37786842473943566,0.4719619706261027,0.6831928934882973,0.0,0.0,0.0,1,0,1,1,0,1
0,2024,183203,2024-08-01 04:15:00,2024-08-01 04:39:00,1,False,False,0.48883396180563465,0.6707097271269475,0.7247264044377513,0.0,0.0,0.0,0,1,-1,0,1,-1
0,2024,183205,2024-08-01 04:25:00,2024-08-01 04:36:00,-1,False,False,0.38708619554966983,0.5426514078581447,0.6064080142422689,0.0,0.0,0.0,1,0,1,1,0,1
0,2024,183479,2024-08-02 04:15:00,2024-08-02 04:23:00,1,False,False,0.46853017806184166,0.635056321149567,0.7451772655382305,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,183744,2024-08-05 03:20:00,2024-08-05 03:35:00,1,False,False,0.6445605474402122,0.8600682697221993,0.9304359634724477,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,183758,2024-08-05 04:30:00,2024-08-05 04:47:00,1,False,False,0.3404247655306559,0.5200133093318239,0.8179918674414376,0.0,0.0,0.0,0,0,0,1,0,1
0,2024,183813,2024-08-05 09:05:00,2024-08-05 09:21:00,-1,False,False,0.4218375715722918,0.6766563684298734,0.841892218752812,0.0,0.0,0.0,0,0,0,0,0,0
0,2024,183906,2024-08-05 16:50:00,2024-08-05 17:16:00,-1,False,False,0.4202339695772585,0.5667122250445419,0.796863848589395,0.0,0.0,0.0,0,0,0,0,0,0
0,2024,185009,2024-08-09 16:45:00,2024-08-09 17:01:00,1,False,False,0.5009417853714825,0.7563504512299261,0.9089161662501546,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,185285,2024-08-12 16:45:00,2024-08-12 16:57:00,1,False,False,0.4598929302402771,0.7136597665494073,0.8513370310689333,0.0,0.0,0.0,0,0,0,1,0,1
0,2024,185551,2024-08-13 15:55:00,2024-08-13 16:14:00,1,False,False,0.4307409961886756,0.7133704626490325,0.8473413400169534,0.0,0.0,0.0,0,0,0,0,0,0
0,2024,185557,2024-08-13 16:25:00,2024-08-13 16:35:00,1,False,False,0.521300832542506,0.7507115960051651,0.8539095686795349,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,185823,2024-08-14 15:35:00,2024-08-14 15:41:00,1,True,False,0.6202257891433819,0.8018608907307286,0.9179301022659009,0.0,1.0,-1.0,0,1,-1,0,1,-1
0,2024,185842,2024-08-14 17:10:00,2024-08-14 17:30:00,1,False,False,0.19366663310399015,0.3361745535758703,0.5386036701656451,0.0,0.0,0.0,0,1,-1,0,1,-1
0,2024,185844,2024-08-14 17:20:00,2024-08-14 17:39:00,-1,False,False,0.29546391287514284,0.4688908381800465,0.6804367586470786,0.0,0.0,0.0,1,0,1,1,0,1
0,2024,186099,2024-08-15 15:35:00,2024-08-15 15:47:00,-1,False,False,0.5543814218226824,0.8196882278639023,0.9012666512401472,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,186874,2024-08-20 11:10:00,2024-08-20 11:23:00,-1,False,False,0.2738447117077805,0.49741509309704046,0.6893490728311029,0.0,0.0,0.0,0,0,0,0,0,0
0,2024,186940,2024-08-20 16:40:00,2024-08-20 17:17:00,1,False,False,0.4194363101569658,0.60654262730369,0.7482759830323793,0.0,0.0,0.0,0,1,-1,0,1,-1
0,2024,186950,2024-08-20 17:30:00,2024-08-20 17:51:00,1,False,False,0.39433391399452705,0.5916220516492482,0.7420733039449131,0.0,1.0,-1.0,0,1,-1,0,1,-1
0,2024,186957,2024-08-20 18:05:00,2024-08-20 18:15:00,-1,False,False,0.3353877078098793,0.4266857542914795,0.5459029162682967,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,187215,2024-08-21 16:35:00,2024-08-21 16:46:00,-1,False,False,0.3797737947902295,0.579291871642459,0.769404485483029,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,187221,2024-08-21 17:05:00,2024-08-21 17:17:00,1,False,False,0.5975539349235,0.7654477567959924,0.879985520076177,0.0,0.0,0.0,1,0,1,1,0,1
0,2024,187773,2024-08-23 17:05:00,2024-08-23 17:11:00,1,False,False,0.6979222282472181,0.7816957779975714,0.8744022283038256,0.0,0.0,0.0,0,0,0,0,0,0
0,2024,188046,2024-08-26 16:50:00,2024-08-26 17:08:00,-1,False,False,0.5085952344357054,0.7139507237933826,0.8678986770565013,0.0,0.0,0.0,0,0,0,0,0,0
0,2024,188319,2024-08-27 16:35:00,2024-08-27 16:38:00,1,False,False,0.49570649309125714,0.741263575177587,0.8780657081919103,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,188325,2024-08-27 17:05:00,2024-08-27 17:36:00,1,False,False,0.6980841260399441,0.8387197176068053,0.9223098441966239,0.0,0.0,0.0,0,0,0,1,0,1
0,2024,188594,2024-08-28 16:30:00,2024-08-28 16:33:00,-1,False,False,0.312887203250571,0.4490068145977799,0.659479452227165,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,188859,2024-08-29 15:35:00,2024-08-29 15:44:00,-1,False,False,0.5637002549072173,0.7834068845513809,0.909902275618273,0.0,0.0,0.0,0,1,-1,0,1,-1
0,2024,188875,2024-08-29 16:55:00,2024-08-29 17:12:00,1,False,False,0.2985084968860535,0.5226222929615617,0.7295290074418311,0.0,0.0,0.0,0,0,0,1,0,1
0,2024,189136,2024-08-30 15:40:00,2024-08-30 15:46:00,-1,False,False,0.4872684302878442,0.7281445914473551,0.8886404577308613,0.0,0.0,0.0,1,0,1,1,0,1
0,2024,189149,2024-08-30 16:45:00,2024-08-30 17:00:00,-1,False,False,0.45354996307968737,0.6393709358408048,0.8072903615791073,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,189153,2024-08-30 17:05:00,2024-08-30 17:19:00,1,False,False,0.5595431914968743,0.7519613962420288,0.8971973237395259,0.0,0.0,0.0,0,1,-1,0,1,-1
0,2024,189160,2024-08-30 17:40:00,2024-08-30 17:50:00,1,False,False,0.3599143876443486,0.521439697920977,0.7493444485580505,0.0,0.0,0.0,0,1,-1,0,1,-1
0,2024,189650,2024-09-03 15:00:00,2024-09-03 15:34:00,1,True,False,0.3942235277648394,0.637766663969524,0.834004249620466,0.0,0.0,0.0,1,1,1,1,1,1
0,2024,189664,2024-09-03 16:10:00,2024-09-03 16:20:00,-1,False,False,0.3535530137817682,0.5481559797209354,0.7615497207623765,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,189951,2024-09-04 17:05:00,2024-09-04 17:19:00,-1,False,False,0.7584630360786904,0.8055780446459215,0.8849261485682512,0.0,0.0,0.0,0,0,0,0,0,0
0,2024,190217,2024-09-05 16:15:00,2024-09-05 16:40:00,1,False,False,0.5273329322352127,0.6913524319437081,0.8044773205368958,0.0,0.0,0.0,0,1,-1,0,1,-1
0,2024,190527,2024-09-06 19:05:00,2024-09-06 19:20:00,-1,False,False,0.3313972608167279,0.42800538784629094,0.47639624336935893,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,191051,2024-09-10 16:45:00,2024-09-10 16:55:00,-1,False,False,0.4849695224468948,0.7088963314903199,0.850132612435105,1.0,0.0,1.0,1,1,1,1,1,1
0,2024,191313,2024-09-11 15:35:00,2024-09-11 15:38:00,-1,False,False,0.8128432873299367,0.9489191408430067,0.9831777886387663,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,191614,2024-09-12 17:40:00,2024-09-12 17:50:00,1,False,False,0.1745622367154386,0.25787913097162746,0.3982992331114066,0.0,0.0,0.0,0,0,0,0,0,0
0,2024,191876,2024-09-13 16:30:00,2024-09-13 16:40:00,1,False,False,0.42070837908681613,0.6913805592455362,0.8357516198601722,0.0,0.0,0.0,0,0,0,1,0,1
0,2024,192160,2024-09-16 17:10:00,2024-09-16 17:28:00,-1,False,False,0.36895854125433303,0.5270332161770439,0.7500282705783782,0.0,0.0,0.0,0,0,0,0,0,0
0,2024,192417,2024-09-17 15:35:00,2024-09-17 15:44:00,-1,False,False,0.5999835803987826,0.8331362770603046,0.9373898220325986,0.0,0.0,0.0,0,1,-1,1,1,-1
0,2024,192431,2024-09-17 16:45:00,2024-09-17 16:53:00,1,False,False,0.4562726148102563,0.648657638904016,0.8342189640200108,0.0,0.0,0.0,0,1,-1,0,1,-1
0,2024,192433,2024-09-17 16:55:00,2024-09-17 17:35:00,1,False,False,0.5659024010440596,0.7147367277733014,0.8684260222147364,0.0,0.0,0.0,0,1,-1,0,1,-1
0,2024,192759,2024-09-18 21:05:00,2024-09-18 21:08:00,1,False,False,0.9601010463904623,0.9770309664987625,0.9882674147991841,1.0,1.0,1.0,1,1,1,1,1,1
0,2024,192971,2024-09-19 15:45:00,2024-09-19 16:01:00,-1,False,False,0.46939171222621495,0.713737226882055,0.9223023737889307,0.0,0.0,0.0,0,0,0,0,1,-1
0,2024,192984,2024-09-19 16:50:00,2024-09-19 17:04:00,1,False,False,0.6053805326037267,0.7709113201479394,0.9111506154673624,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,194100,2024-09-25 17:50:00,2024-09-25 17:58:00,-1,False,False,0.3850418125394398,0.5909508972860864,0.7914610250349424,0.0,0.0,0.0,1,0,1,1,0,1
0,2024,194625,2024-09-27 15:35:00,2024-09-27 15:48:00,1,False,False,0.419501647163666,0.6882035541139575,0.8815172359594821,0.0,0.0,0.0,0,1,-1,0,1,-1
0,2024,194638,2024-09-27 16:40:00,2024-09-27 17:01:00,-1,False,False,0.5485699740940323,0.6744366548107098,0.8210231190038595,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,194652,2024-09-27 17:50:00,2024-09-27 18:02:00,-1,False,False,0.427738492078105,0.5649090275572828,0.7676707168821505,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,194915,2024-09-30 16:45:00,2024-09-30 16:54:00,1,False,False,0.4194452497705663,0.6774609337612739,0.8730447932429685,0.0,0.0,0.0,0,0,0,0,0,0
0,2024,195467,2024-10-02 16:45:00,2024-10-02 17:16:00,1,False,False,0.3987505796630017,0.6339378238770113,0.8246588309313646,0.0,0.0,0.0,0,1,-1,0,1,-1
0,2024,195729,2024-10-03 15:35:00,2024-10-03 15:51:00,-1,False,False,0.5157639679358903,0.7603081026391051,0.9050597420685411,0.0,0.0,0.0,1,0,1,1,0,1
0,2024,195747,2024-10-03 17:05:00,2024-10-03 17:09:00,1,False,False,0.5355281814743938,0.7308773392127501,0.8689583321357989,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,196005,2024-10-04 15:35:00,2024-10-04 15:39:00,1,False,False,0.8017760970315548,0.8182139758882974,0.8618277891314927,1.0,1.0,-1.0,1,1,-1,1,1,-1
0,2024,196035,2024-10-04 18:05:00,2024-10-04 18:17:00,1,False,False,0.26320863742046824,0.4104524164939514,0.5384178240491166,0.0,1.0,-1.0,0,1,-1,0,1,-1
0,2024,196557,2024-10-08 15:35:00,2024-10-08 15:47:00,1,False,False,0.31957824096224136,0.5207945516090258,0.7194888777546257,0.0,0.0,0.0,0,1,-1,0,1,-1
0,2024,197391,2024-10-11 16:05:00,2024-10-11 16:20:00,1,False,False,0.3907488889151137,0.6839289949826113,0.8369412523666264,0.0,0.0,0.0,1,0,1,1,0,1
0,2024,197951,2024-10-15 16:45:00,2024-10-15 17:01:00,-1,False,False,0.4736218340821926,0.6300647317640395,0.7714515858650273,0.0,1.0,-1.0,0,1,-1,0,1,-1
0,2024,198495,2024-10-17 16:05:00,2024-10-17 16:15:00,1,False,False,0.564350054123103,0.8076007667218917,0.9171180266926546,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,198500,2024-10-17 16:30:00,2024-10-17 17:08:00,1,False,False,0.3579750901728642,0.5371025738858564,0.7260213652066939,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,198634,2024-10-18 04:40:00,2024-10-18 05:02:00,1,False,False,0.275293044751083,0.45877528155467745,0.5138321436712846,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,198771,2024-10-18 16:05:00,2024-10-18 16:15:00,-1,False,False,0.4879105433651335,0.7341224374052346,0.885487200866899,0.0,0.0,0.0,0,1,-1,0,1,-1
0,2024,199884,2024-10-24 16:50:00,2024-10-24 16:54:00,-1,False,False,0.5003700510389124,0.6884886174328814,0.8585748442781074,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,199890,2024-10-24 17:20:00,2024-10-24 17:32:00,-1,False,False,0.38843604400452975,0.5864276331133886,0.7647740776115741,0.0,0.0,0.0,0,0,0,0,0,0
0,2024,200715,2024-10-29 16:05:00,2024-10-29 16:37:00,1,False,False,0.4872592515790842,0.6793574889831837,0.8216317981395815,0.0,0.0,0.0,0,0,0,0,0,0
0,2024,200722,2024-10-29 16:40:00,2024-10-29 16:52:00,-1,False,False,0.31395325170125143,0.5413789094114547,0.7232466228681279,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,200973,2024-10-30 14:35:00,2024-10-30 14:48:00,1,False,False,0.42805452069130745,0.6916698397160033,0.8639714305503438,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,200984,2024-10-30 15:30:00,2024-10-30 15:34:00,-1,False,False,0.5045318181088195,0.7260681581097068,0.8691375437780777,1.0,0.0,1.0,1,0,1,1,1,1
0,2024,201543,2024-11-01 16:05:00,2024-11-01 16:13:00,1,False,False,0.33039213000294104,0.4374307950078091,0.6203420494070558,0.0,1.0,-1.0,0,1,-1,0,1,-1
0,2024,201547,2024-11-01 16:25:00,2024-11-01 17:15:00,-1,True,False,0.4035211515007536,0.5759426402732085,0.7730729952449552,0.0,0.0,0.0,0,0,0,1,0,1
0,2024,201815,2024-11-04 16:45:00,2024-11-04 17:03:00,-1,False,False,0.3653919320690255,0.558681343684537,0.8116708917273667,0.0,0.0,0.0,1,0,1,1,0,1
0,2024,202095,2024-11-05 17:05:00,2024-11-05 17:10:00,-1,False,False,0.3623543058449147,0.49447180017501075,0.6997931770064911,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,202223,2024-11-06 04:45:00,2024-11-06 04:58:00,-1,False,False,0.3162886847922243,0.5485671090516081,0.8582764287209528,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,202268,2024-11-06 08:30:00,2024-11-06 08:48:00,-1,True,False,0.6597681694736285,0.8105431034838331,0.8715642624961444,1.0,1.0,1.0,1,1,1,1,1,1
0,2024,202290,2024-11-06 10:20:00,2024-11-06 10:37:00,-1,False,False,0.2941115037839267,0.41672481746517676,0.5822226008787903,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,202330,2024-11-06 13:40:00,2024-11-06 13:52:00,-1,False,False,0.4178569926731584,0.6734504959691393,0.8414102599163221,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,202339,2024-11-06 14:25:00,2024-11-06 14:38:00,-1,False,False,0.5488359678730635,0.7028342490355993,0.8039672772612642,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,202347,2024-11-06 15:05:00,2024-11-06 15:10:00,-1,False,False,0.6357823381444959,0.7717949825172312,0.864611755415294,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,202365,2024-11-06 16:35:00,2024-11-06 16:41:00,1,False,False,0.33400694864015196,0.4786389739642405,0.6669251410769368,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,203181,2024-11-11 15:35:00,2024-11-11 15:45:00,-1,False,False,0.4151565797059271,0.6649053243592518,0.833035501381875,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,203746,2024-11-13 16:40:00,2024-11-13 16:53:00,-1,False,False,0.4516832472807315,0.6365896985108369,0.7789949320646119,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,203749,2024-11-13 16:55:00,2024-11-13 17:06:00,-1,False,False,0.3752893202348496,0.5372087647899177,0.7286406628661652,0.0,0.0,0.0,1,0,1,1,0,1
0,2024,204415,2024-11-18 03:25:00,2024-11-18 03:34:00,1,False,False,0.34497033942710914,0.5411262570673814,0.743600211250255,0.0,0.0,0.0,0,0,0,0,0,0
0,2024,204844,2024-11-19 16:10:00,2024-11-19 16:18:00,-1,False,False,0.43922593862547166,0.6607543454955604,0.7925116446420439,0.0,0.0,0.0,1,0,1,1,0,1
0,2024,205403,2024-11-21 16:45:00,2024-11-21 16:55:00,-1,False,False,0.44304186950203633,0.6746502676844032,0.8757543468609825,0.0,0.0,0.0,0,0,0,0,0,0
0,2024,205661,2024-11-22 15:15:00,2024-11-22 15:33:00,-1,False,False,0.4829833511600869,0.7303510494555175,0.903082234586189,0.0,0.0,0.0,1,0,1,1,0,1
0,2024,205663,2024-11-22 15:25:00,2024-11-22 15:44:00,-1,False,False,0.46795273629325945,0.687082660721416,0.8699242423208011,0.0,0.0,0.0,1,0,1,1,1,1
0,2024,205680,2024-11-22 16:50:00,2024-11-22 17:07:00,1,False,False,0.520034067514978,0.6461628320126618,0.8061344809919653,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,205847,2024-11-25 07:45:00,2024-11-25 07:52:00,-1,False,False,0.5785539439171651,0.6913574903947419,0.9109936044135805,0.0,0.0,0.0,0,0,0,0,0,0
0,2024,205948,2024-11-25 16:10:00,2024-11-25 16:13:00,-1,False,False,0.45633832610169056,0.6863189320115384,0.8636669759673361,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,207110,2024-12-02 02:45:00,2024-12-02 02:53:00,1,False,False,0.2969271068009004,0.452722248785157,0.6556795489604209,0.0,0.0,0.0,0,0,0,0,0,0
0,2024,207114,2024-12-02 03:05:00,2024-12-02 03:35:00,-1,True,False,0.4797019115930262,0.7541948347144081,0.8815859624779223,0.0,0.0,0.0,0,0,0,0,0,0
0,2024,207810,2024-12-04 15:05:00,2024-12-04 15:16:00,1,False,False,0.39210058453732494,0.6436281537210478,0.8376566739963669,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,207814,2024-12-04 15:25:00,2024-12-04 15:32:00,1,False,False,0.401362936525901,0.6631625135883039,0.8003118026230397,0.0,0.0,0.0,1,0,1,1,0,1
0,2024,208219,2024-12-06 03:10:00,2024-12-06 03:13:00,-1,False,False,0.29214978001487535,0.4404685146810458,0.4810489054619857,0.0,0.0,0.0,0,0,0,0,1,-1
0,2024,208368,2024-12-06 15:35:00,2024-12-06 15:41:00,1,False,False,0.6943703133376317,0.8590785511460722,0.9567008352639814,0.0,1.0,-1.0,0,1,-1,0,1,-1
0,2024,208496,2024-12-09 03:15:00,2024-12-09 03:43:00,1,False,False,0.27662815585269607,0.4597392166609118,0.5477671303034543,0.0,0.0,0.0,0,0,0,0,0,0
0,2024,209101,2024-12-11 07:40:00,2024-12-11 07:51:00,1,True,False,0.3937731583203479,0.6985564714948943,0.9106675145421894,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,209480,2024-12-12 16:15:00,2024-12-12 16:24:00,-1,False,False,0.38732560093381313,0.6486275108995729,0.808464083982584,0.0,0.0,0.0,1,0,1,1,0,1
0,2024,210308,2024-12-17 16:15:00,2024-12-17 17:07:00,1,False,False,0.4017975382033421,0.6357635912890556,0.7706861864975165,0.0,0.0,0.0,0,0,0,1,0,1
0,2024,210642,2024-12-18 21:05:00,2024-12-18 21:28:00,-1,True,False,0.43593286404515214,0.6140682496097867,0.8121799600089311,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,210704,2024-12-19 03:15:00,2024-12-19 03:33:00,1,False,False,0.4945840724042265,0.8232542807423816,0.938686784821116,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,211128,2024-12-20 15:35:00,2024-12-20 15:56:00,1,False,False,0.3990133716955785,0.66115614391029,0.8630916045904471,1.0,0.0,1.0,1,0,1,1,0,1
0,2024,212113,2024-12-27 16:35:00,2024-12-27 16:47:00,1,False,False,0.3802294682884028,0.5828044937575942,0.7816927498783944,0.0,0.0,0.0,0,0,0,0,0,0
0,2024,212119,2024-12-27 17:05:00,2024-12-27 17:18:00,-1,False,False,0.4155355840398578,0.626080488074769,0.8174232249169807,0.0,0.0,0.0,0,0,0,0,0,0
0,2024,212382,2024-12-30 16:00:00,2024-12-30 16:08:00,1,False,False,0.32568563857771154,0.5228209868917147,0.7016711403451935,0.0,0.0,0.0,0,0,0,0,1,-1
0,2024,212395,2024-12-30 17:05:00,2024-12-30 17:15:00,-1,False,False,0.3394159129192431,0.6052972672695494,0.8106579794874957,0.0,0.0,0.0,1,0,1,1,0,1
0,2025,213072,2025-01-03 15:25:00,2025-01-03 15:47:00,-1,False,False,0.36265757616636063,0.6575983441274976,0.8059567458745054,0.0,0.0,0.0,1,0,1,1,0,1
0,2025,213075,2025-01-03 15:40:00,2025-01-03 16:12:00,1,False,False,0.37658153208060535,0.6415641753571262,0.7994276850445772,0.0,0.0,0.0,0,0,0,0,0,0
0,2025,213089,2025-01-03 16:50:00,2025-01-03 17:10:00,-1,False,False,0.36507265731016925,0.575281399718295,0.7418361122548183,0.0,0.0,0.0,1,0,1,1,0,1
0,2025,213092,2025-01-03 17:05:00,2025-01-03 17:21:00,-1,False,False,0.43861945723120166,0.6141107924520504,0.7726994413290382,0.0,0.0,0.0,0,0,0,0,0,0
0,2025,213323,2025-01-06 13:20:00,2025-01-06 13:28:00,1,False,False,0.4182505396899933,0.7694710018283114,0.9084261875625668,1.0,0.0,1.0,1,0,1,1,1,1
0,2025,213626,2025-01-07 15:35:00,2025-01-07 15:48:00,1,False,False,0.4418630143556039,0.7332702896414394,0.8842857523877563,0.0,0.0,0.0,0,1,-1,0,1,-1
0,2025,213901,2025-01-08 15:30:00,2025-01-08 15:47:00,1,False,False,0.42112124446016264,0.6306586291167056,0.8096381616636923,1.0,0.0,1.0,1,0,1,1,0,1
0,2025,213903,2025-01-08 15:40:00,2025-01-08 15:55:00,1,False,False,0.42522057193770524,0.6953506271115992,0.8629884392976976,1.0,0.0,1.0,1,0,1,1,0,1
0,2025,213917,2025-01-08 16:50:00,2025-01-08 16:59:00,-1,False,False,0.430724136298587,0.6483004036810899,0.8435015531363285,0.0,0.0,0.0,0,0,0,1,0,1
0,2025,213919,2025-01-08 17:00:00,2025-01-08 17:13:00,1,False,False,0.36158074531192314,0.6027321395886697,0.8163275716116432,0.0,0.0,0.0,0,0,0,0,1,-1
0,2025,214454,2025-01-10 15:35:00,2025-01-10 15:37:00,1,False,False,0.7881081121333767,0.9012847607735367,0.9433651059066152,1.0,0.0,1.0,1,0,1,1,0,1
0,2025,214490,2025-01-10 18:35:00,2025-01-10 19:07:00,1,False,False,0.45093463031499303,0.6119202933392487,0.6858724799697336,0.0,0.0,0.0,0,0,0,0,0,0
0,2025,214718,2025-01-13 14:35:00,2025-01-13 14:42:00,1,False,False,0.32897397304989,0.7492293945675976,0.9330837455972236,0.0,0.0,0.0,0,0,0,0,0,0
0,2025,215006,2025-01-14 15:35:00,2025-01-14 15:41:00,-1,False,False,0.5364787765937081,0.846948503466378,0.9504353516349701,0.0,0.0,0.0,0,0,0,0,0,0
0,2025,215577,2025-01-16 17:10:00,2025-01-16 17:17:00,-1,False,False,0.5356201063897821,0.7015322557624033,0.8423189805977176,0.0,0.0,0.0,0,0,0,0,0,0
0,2025,215832,2025-01-17 15:25:00,2025-01-17 15:34:00,-1,False,False,0.42266613685953125,0.7142664747039574,0.8607866138295382,0.0,0.0,0.0,0,0,0,0,0,0
0,2025,216110,2025-01-20 15:35:00,2025-01-20 15:45:00,-1,False,False,0.4245207277029964,0.7097724546094637,0.8907298123819255,0.0,0.0,0.0,0,0,0,0,0,0
0,2025,216203,2025-01-21 02:55:00,2025-01-21 03:08:00,1,False,False,0.4407561997759237,0.6700353763185968,0.7351425323283797,1.0,0.0,1.0,1,0,1,1,0,1
0,2025,216907,2025-01-23 15:35:00,2025-01-23 15:42:00,-1,False,False,0.446926236513248,0.7256403936987008,0.8763610803806694,0.0,0.0,0.0,0,0,0,0,1,-1
0,2025,216921,2025-01-23 16:45:00,2025-01-23 17:07:00,1,False,False,0.3505135597015037,0.5646848155098783,0.7463081066976708,0.0,0.0,0.0,1,0,1,1,0,1
