block,ts,arrival_side,ref,before,after,primary,resolution,eligible,topology,d_same,d_opp,nearest_bsl,nearest_ssl,structural_sl,sl_dist,atr180,sl_atr180,entry_authorized,entry_reject_reason
FULL_2022_202608,2022-05-12 19:52:00,DOWN,1832.03,CHALLENGED,ACTIVE,DOWN,OLD_PRIMARY_WINS,True,SAME_NEAREST,11.149999999999864,26.730000000000018,1858.76,1820.88,1849.09,17.059999999999945,11.294249890346412,1.5105031467899184,True,
FULL_2022_202608,2022-05-13 01:27:00,DOWN,1820.88,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,5.5,37.87999999999988,1858.76,1815.38,1849.09,28.20999999999981,11.337112985697203,2.4882878062156815,True,
FULL_2022_202608,2022-05-13 01:32:00,DOWN,1815.38,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,23.25,43.37999999999988,1858.76,1792.13,1849.09,33.70999999999981,11.337112985697203,2.973420132844052,True,
FULL_2022_202608,2022-05-13 15:27:00,DOWN,1810.84,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,18.70999999999981,47.92000000000007,1858.76,1792.13,1828.79,17.950000000000045,11.296525324807202,1.5889841773365296,True,
FULL_2022_202608,2022-05-16 10:44:00,DOWN,1799.07,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,6.939999999999827,29.720000000000027,1828.79,1792.13,1817.61,18.539999999999964,11.3075968445056,1.6396056788148239,True,
FULL_2022_202608,2022-05-16 10:52:00,DOWN,1792.13,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,3.550000000000182,36.659999999999854,1828.79,1788.58,1817.61,25.47999999999979,11.3075968445056,2.2533523568609195,True,
FULL_2022_202608,2022-05-16 10:53:00,DOWN,1788.58,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,8.379999999999882,40.210000000000036,1828.79,1780.2,1817.61,29.029999999999973,11.3075968445056,2.5673005855444653,True,
FULL_2022_202608,2022-05-16 20:45:00,UP,1817.61,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,1828.79,1786.76,,,,,,
FULL_2022_202608,2022-05-17 02:52:00,UP,1828.79,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,29.970000000000027,42.02999999999997,1858.76,1786.76,1798.07,30.720000000000027,11.392015749899038,2.696625485289755,True,
FULL_2022_202608,2022-05-19 12:08:00,UP,1824.72,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,11.349999999999909,17.40000000000009,1836.07,1807.32,1807.32,17.40000000000009,11.173173400443714,1.5573015271837716,True,
FULL_2022_202608,2022-05-19 15:35:00,UP,1836.07,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,22.690000000000055,28.75,1858.76,1807.32,1810.85,25.220000000000027,11.173173400443714,2.257192213538768,True,
FULL_2022_202608,2022-05-20 10:04:00,UP,1849.17,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,9.589999999999918,38.320000000000164,1858.76,1810.85,1836.52,12.650000000000091,11.152799995700969,1.1342443157661075,True,
FULL_2022_202608,2022-05-20 16:55:00,DOWN,1836.52,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,1858.76,1810.85,,,,,,
FULL_2022_202608,2022-05-23 01:00:00,UP,1849.37,CHALLENGED,ACTIVE,UP,OLD_PRIMARY_WINS,True,SAME_NEAREST,9.3900000000001,38.51999999999998,1858.76,1810.85,1832.32,17.049999999999955,11.101082271122259,1.5358862842006749,True,
FULL_2022_202608,2022-05-23 11:19:00,UP,1858.76,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,6.670000000000073,26.440000000000055,1865.43,1832.32,1832.32,26.440000000000055,11.075319970649021,2.387289944676032,True,
FULL_2022_202608,2022-05-23 13:11:00,UP,1865.43,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,26.980000000000018,33.11000000000013,1892.41,1832.32,1851.98,13.450000000000045,11.075734859700972,1.214366375719035,True,
FULL_2022_202608,2022-05-24 16:46:00,UP,1865.44,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,26.970000000000027,18.360000000000127,1892.41,1847.08,1850.33,15.110000000000127,10.977088678301032,1.376503410222861,True,
FULL_2022_202608,2022-05-25 17:00:00,DOWN,1847.08,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,1869.68,1832.32,,,,,,
FULL_2022_202608,2022-05-26 14:24:00,DOWN,1841.99,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,9.670000000000073,27.690000000000055,1869.68,1832.32,1850.8,8.809999999999945,10.791631764517502,0.8163732966655617,True,
FULL_2022_202608,2022-05-30 08:06:00,UP,1861.95,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,1869.68,1841.01,,,,,,
FULL_2022_202608,2022-05-31 03:30:00,DOWN,1848.14,CHALLENGED,ACTIVE,DOWN,OLD_PRIMARY_WINS,True,SAME_NEAREST,7.130000000000109,15.829999999999927,1863.97,1841.01,1861.06,12.919999999999845,10.529986561763938,1.2269721261482354,True,
FULL_2022_202608,2022-05-31 17:26:00,DOWN,1841.01,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,8.690000000000055,22.960000000000036,1863.97,1832.32,1857.07,16.059999999999945,10.481906567855274,1.532164010052421,True,
FULL_2022_202608,2022-06-01 07:49:00,DOWN,1832.32,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,21.470000000000027,24.75,1857.07,1810.85,1855.39,23.070000000000164,10.48025363734165,2.201282602340905,True,
FULL_2022_202608,2022-06-02 09:24:00,UP,1849.93,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,1857.07,1828.46,,,,,,
FULL_2022_202608,2022-06-02 15:01:00,UP,1857.07,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,6.900000000000091,28.6099999999999,1863.97,1828.46,1844.08,12.990000000000009,10.367042537836628,1.2530092311853034,True,
FULL_2022_202608,2022-06-02 16:32:00,UP,1863.97,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,5.710000000000036,19.930000000000064,1869.68,1844.04,1844.08,19.8900000000001,10.353225634848647,1.9211403963853504,True,
FULL_2022_202608,2022-06-02 18:53:00,UP,1869.68,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,22.730000000000018,25.6400000000001,1892.41,1844.04,1850.8,18.88000000000011,10.353225634848647,1.823586258610128,True,
FULL_2022_202608,2022-06-06 17:02:00,DOWN,1847.35,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,1874.07,1844.04,,,,,,
FULL_2022_202608,2022-06-06 18:11:00,DOWN,1844.04,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,15.579999999999927,30.029999999999973,1874.07,1828.46,1857.78,13.740000000000009,10.171430175782486,1.3508424835589055,True,
FULL_2022_202608,2022-06-08 16:15:00,UP,1855.56,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,1857.78,1836.88,,,,,,
FULL_2022_202608,2022-06-08 18:05:00,UP,1857.78,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,16.289999999999964,20.899999999999864,1874.07,1836.88,1844.58,13.200000000000045,9.987403622429445,1.321664818908073,True,
FULL_2022_202608,2022-06-09 15:05:00,DOWN,1844.58,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,1859.63,1836.88,,,,,,
FULL_2022_202608,2022-06-10 14:20:00,DOWN,1840.03,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,3.1499999999998636,19.600000000000136,1859.63,1836.88,1847.58,7.5499999999999545,9.74890563045592,0.77444590051354,True,
FULL_2022_202608,2022-06-10 14:40:00,DOWN,1836.88,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,8.420000000000073,22.75,1859.63,1828.46,1847.58,10.699999999999818,9.74890563045592,1.0975590907940116,True,
FULL_2022_202608,2022-06-10 15:30:00,DOWN,1828.46,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,17.610000000000127,31.170000000000073,1859.63,1810.85,1847.58,19.11999999999989,9.74890563045592,1.9612457771945548,True,
FULL_2022_202608,2022-06-10 18:21:00,UP,1859.63,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,1874.07,1810.85,,,,,,
FULL_2022_202608,2022-06-10 19:25:00,UP,1874.07,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,18.340000000000146,63.22000000000003,1892.41,1810.85,1825.04,49.02999999999997,9.810189488064498,4.9978647262269495,False,SL_ERA_GT_4
FULL_2022_202608,2022-06-13 17:31:00,DOWN,1825.04,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,1878.78,1810.85,,,,,,
FULL_2022_202608,2022-06-14 01:02:00,DOWN,1810.85,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,3.5299999999999727,67.93000000000006,1878.78,1807.32,1833.59,22.74000000000001,10.138584354386056,2.242916683941427,True,
FULL_2022_202608,2022-06-14 21:41:00,DOWN,1808.99,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,1.6700000000000728,22.549999999999955,1831.54,1807.32,1831.54,22.549999999999955,10.136300766296252,2.2246774755322893,True,
FULL_2022_202608,2022-06-14 21:53:00,DOWN,1807.32,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,20.559999999999945,24.220000000000027,1831.54,1786.76,1831.54,24.220000000000027,10.136300766296252,2.389431860638236,True,
FULL_2022_202608,2022-06-15 14:20:00,UP,1831.54,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,1878.78,1805.05,,,,,,
FULL_2022_202608,2022-06-16 18:22:00,UP,1841.82,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,OPPOSITE_NEAREST,36.960000000000036,28.169999999999845,1878.78,1813.65,1815.94,25.87999999999988,10.229219155530034,2.5300073843866033,True,
FULL_2022_202608,2022-06-17 16:59:00,DOWN,1841.63,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,1857.54,1815.94,,,,,,
FULL_2022_202608,2022-06-21 08:45:00,DOWN,1833.81,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,OPPOSITE_NEAREST,17.86999999999989,12.299999999999955,1846.11,1815.94,1842.38,8.570000000000164,10.131912918314583,0.8458422480624479,True,
FULL_2022_202608,2022-06-21 17:37:00,UP,1842.38,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,1846.11,1815.94,,,,,,
FULL_2022_202608,2022-06-22 15:45:00,UP,1843.6,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,2.509999999999991,27.659999999999854,1846.11,1815.94,1823.38,20.2199999999998,10.038920595400322,2.0141607663740553,True,
FULL_2022_202608,2022-06-22 15:47:00,UP,1846.11,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,6.830000000000155,30.169999999999845,1852.94,1815.94,1823.38,22.72999999999979,10.038920595400322,2.264187646868561,True,
FULL_2022_202608,2022-06-23 21:18:00,DOWN,1823.38,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,1847.85,1815.94,,,,,,
FULL_2022_202608,2022-06-27 01:00:00,UP,1831.78,CHALLENGED,ACTIVE,UP,OLD_PRIMARY_WINS,True,SAME_NEAREST,14.299999999999955,15.839999999999918,1846.08,1815.94,1816.84,14.940000000000055,9.988001504710423,1.4957947286005342,True,
FULL_2022_202608,2022-06-28 14:22:00,DOWN,1820.73,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,1840.95,1816.84,,,,,,
FULL_2022_202608,2022-06-29 09:33:00,DOWN,1816.84,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,0.8999999999998636,12.620000000000118,1829.46,1815.94,1822.92,6.080000000000155,9.757748319949165,0.6230945706572425,True,
FULL_2022_202608,2022-06-29 09:41:00,DOWN,1815.94,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,2.2899999999999636,13.519999999999982,1829.46,1813.65,1822.92,6.980000000000018,9.757748319949165,0.7153289643400417,True,
FULL_2022_202608,2022-06-29 12:32:00,DOWN,1813.65,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,8.600000000000136,15.809999999999945,1829.46,1805.05,1822.92,9.269999999999982,9.739594162616115,0.9517850379825274,True,
FULL_2022_202608,2022-06-29 15:30:00,UP,1829.46,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,1840.95,1805.05,,,,,,
FULL_2022_202608,2022-06-30 12:42:00,DOWN,1812.02,CHALLENGED,ACTIVE,DOWN,OLD_PRIMARY_WINS,True,SAME_NEAREST,6.970000000000027,20.950000000000045,1832.97,1805.05,1817.81,5.789999999999964,9.736720810569485,0.5946560564532933,True,
FULL_2022_202608,2022-06-30 14:39:00,DOWN,1805.05,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,18.289999999999964,27.920000000000073,1832.97,1786.76,1817.81,12.759999999999991,9.736720810569485,1.310502811803811,True,
FULL_2022_202608,2022-07-01 06:31:00,DOWN,1802.65,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,15.8900000000001,22.439999999999827,1825.09,1786.76,1825.09,22.439999999999827,9.808468018144879,2.2878190517099743,True,
FULL_2022_202608,2022-07-01 14:38:00,DOWN,1786.76,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,6.559999999999945,38.32999999999993,1825.09,1780.2,1825.09,38.32999999999993,9.791711227450001,3.9145353768752824,True,
FULL_2022_202608,2022-07-05 11:08:00,DOWN,1803.85,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,19.37999999999988,10.230000000000018,1814.08,1784.47,1812.05,8.200000000000045,9.668389495036193,0.8481247062098577,True,
FULL_2022_202608,2022-07-05 17:00:00,DOWN,1780.2,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,31.84999999999991,1812.05,,1812.05,31.84999999999991,9.673912895384403,3.292359600963134,True,
FULL_2022_202608,2022-07-06 08:39:00,DOWN,1763.96,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,48.08999999999992,1812.05,,1772.78,8.819999999999936,9.756778618254357,0.903986894147443,True,
FULL_2022_202608,2022-07-08 10:39:00,DOWN,1737.91,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,5.790000000000191,11.099999999999909,1749.01,1732.12,1746.45,8.539999999999964,9.783923761877324,0.872860440028748,True,
FULL_2022_202608,2022-07-08 17:31:00,UP,1746.45,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,1749.01,1732.12,,,,,,
FULL_2022_202608,2022-07-08 17:45:00,UP,1749.01,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,OPPOSITE_NEAREST,23.769999999999982,16.8900000000001,1772.78,1732.12,1732.12,16.8900000000001,9.806850347355287,1.7222654982753967,True,
FULL_2022_202608,2022-07-11 22:44:00,DOWN,1732.12,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,1752.36,,,,,,,
FULL_2022_202608,2022-07-12 04:30:00,UP,1742.7,CHALLENGED,ACTIVE,UP,OLD_PRIMARY_WINS,True,NO_OPPOSITE_TARGET,9.659999999999854,,1752.36,,,,9.654287200502463,,False,NO_VALID_H1_STRUCT_SL
FULL_2022_202608,2022-07-13 03:55:00,DOWN,1723.15,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,1744.08,,,,,,,
FULL_2022_202608,2022-07-13 18:06:00,UP,1744.08,CHALLENGED,ACTIVE,UP,OLD_PRIMARY_WINS,True,NO_OPPOSITE_TARGET,8.279999999999973,,1752.36,,1706.82,37.25999999999999,9.701958474534647,3.8404617065511775,True,
FULL_2022_202608,2022-07-14 16:01:00,DOWN,1706.82,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,1745.35,,,,,,,
FULL_2022_202608,2022-07-18 04:21:00,UP,1714.06,CHALLENGED,ACTIVE,UP,OLD_PRIMARY_WINS,True,SAME_NEAREST,2.5,15.259999999999991,1716.56,1698.8,1703.52,10.539999999999964,9.79830937887749,1.0756957748977958,True,
FULL_2022_202608,2022-07-18 06:16:00,UP,1716.56,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,28.789999999999964,17.75999999999999,1745.35,1698.8,1703.52,13.039999999999964,9.79830937887749,1.3308418315623594,True,
FULL_2022_202608,2022-07-20 19:44:00,DOWN,1705.14,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,1718.39,1698.8,,,,,,
FULL_2022_202608,2022-07-20 22:42:00,DOWN,1698.8,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,1.2200000000000273,19.590000000000146,1718.39,1697.58,1714.54,15.740000000000009,9.599574890892706,1.6396559409034703,True,
FULL_2022_202608,2022-07-20 22:49:00,DOWN,1697.58,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,NO_SAME_TARGET,,20.810000000000173,1718.39,,1714.54,16.960000000000036,9.599574890892706,1.7667449020154322,True,
FULL_2022_202608,2022-07-21 18:03:00,UP,1714.54,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,1718.39,,,,,,,
FULL_2022_202608,2022-07-21 22:57:00,UP,1718.39,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,NO_OPPOSITE_TARGET,5.439999999999827,,1723.83,,1680.78,37.61000000000013,9.737370046029472,3.8624392235494893,True,
FULL_2022_202608,2022-07-22 10:30:00,UP,1720.13,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,3.699999999999818,39.350000000000136,1723.83,1680.78,1712.83,7.300000000000182,9.671320670854705,0.7548090119686873,True,
FULL_2022_202608,2022-07-22 12:31:00,UP,1723.83,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,21.519999999999982,43.049999999999955,1745.35,1680.78,1712.83,11.0,9.657868889349956,1.138967625883807,True,
FULL_2022_202608,2022-07-25 16:38:00,DOWN,1719.79,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,1739.21,1680.78,,,,,,
FULL_2022_202608,2022-07-26 15:22:00,DOWN,1714.65,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,OPPOSITE_NEAREST,33.87000000000012,21.419999999999845,1736.07,1680.78,1727.82,13.169999999999845,9.607872912914765,1.3707508539477995,True,
FULL_2022_202608,2022-07-27 16:56:00,DOWN,1713.53,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,32.75,14.63000000000011,1728.16,1680.78,1725.14,11.610000000000127,9.509799998367479,1.2208458644759284,True,
FULL_2022_202608,2022-07-27 21:02:00,UP,1725.14,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,1728.16,1680.78,,,,,,
FULL_2022_202608,2022-07-27 21:35:00,UP,1728.16,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,7.9099999999998545,47.38000000000011,1736.07,1680.78,1711.35,16.810000000000173,9.512078887265439,1.76722672290965,True,
FULL_2022_202608,2022-07-27 21:52:00,UP,1736.07,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,3.1400000000001,55.289999999999964,1739.21,1680.78,1711.35,24.720000000000027,9.512078887265439,2.598800986931954,True,
FULL_2022_202608,2022-07-27 22:10:00,UP,1739.21,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,6.139999999999873,58.430000000000064,1745.35,1680.78,1711.35,27.860000000000127,9.512078887265439,2.9289075847865895,True,
FULL_2022_202608,2022-07-28 11:11:00,UP,1745.35,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,7.009999999999991,34.0,1752.36,1711.35,1735.32,10.029999999999973,9.5484254395079,1.050434971037161,True,
FULL_2022_202608,2022-07-28 16:28:00,UP,1752.36,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,20.420000000000073,41.00999999999999,1772.78,1711.35,1735.32,17.039999999999964,9.592164490965203,1.7764499364090167,True,
FULL_2022_202608,2022-08-01 12:37:00,UP,1767.85,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,4.930000000000064,15.889999999999873,1772.78,1751.96,1758.32,9.529999999999973,9.528318443831601,1.0001764798456605,True,
FULL_2022_202608,2022-08-01 12:57:00,UP,1772.78,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,39.26999999999998,20.819999999999936,1812.05,1751.96,1758.32,14.460000000000036,9.528318443831601,1.51758152136079,True,
FULL_2022_202608,2022-08-02 03:24:00,UP,1775.17,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,36.87999999999988,16.850000000000136,1812.05,1758.32,1766.51,8.660000000000082,9.522259426496348,0.9094480219582163,True,
FULL_2022_202608,2022-08-02 15:16:00,UP,1780.52,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,31.529999999999973,22.200000000000045,1812.05,1758.32,1768.89,11.629999999999882,9.499550093776085,1.2242685058968872,True,
FULL_2022_202608,2022-08-02 21:00:00,DOWN,1768.89,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,1812.05,1758.32,,,,,,
FULL_2022_202608,2022-08-03 01:25:00,DOWN,1758.32,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,6.3599999999999,29.730000000000018,1788.05,1751.96,1788.05,29.730000000000018,9.591140669630938,3.099735581413802,True,
FULL_2022_202608,2022-08-03 17:53:00,DOWN,1754.79,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,2.8299999999999272,33.25999999999999,1788.05,1751.96,1788.05,33.25999999999999,9.60433404226362,3.463019908891156,True,
FULL_2022_202608,2022-08-04 08:23:00,UP,1772.76,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,1788.05,1754.25,,,,,,
FULL_2022_202608,2022-08-04 15:05:00,UP,1788.05,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,24.0,33.799999999999955,1812.05,1754.25,1769.0,19.049999999999955,9.581987196896257,1.9881053489792306,True,
FULL_2022_202608,2022-08-09 16:05:00,UP,1794.92,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,17.12999999999988,11.720000000000027,1812.05,1783.2,1783.5,11.420000000000073,9.475338733780763,1.2052339574189945,True,
FULL_2022_202608,2022-08-10 15:30:00,UP,1800.43,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,11.61999999999989,17.230000000000018,1812.05,1783.2,1783.5,16.930000000000064,9.363855641811519,1.8080159122065245,True,
FULL_2022_202608,2022-08-11 04:33:00,DOWN,1787.34,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,1807.89,1783.2,,,,,,
FULL_2022_202608,2022-08-12 14:44:00,DOWN,1784.99,CHALLENGED,ACTIVE,DOWN,CHALLENGER_EARNED,True,SAME_NEAREST,1.4800000000000182,14.279999999999973,1799.27,1783.51,1794.12,9.129999999999882,9.330826831678667,0.9784770593966049,True,
FULL_2022_202608,2022-08-12 20:04:00,UP,1799.27,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,1807.89,1783.51,,,,,,
FULL_2022_202608,2022-08-15 11:47:00,DOWN,1784.91,CHALLENGED,ACTIVE,DOWN,OLD_PRIMARY_WINS,True,SAME_NEAREST,1.400000000000091,22.980000000000018,1807.89,1783.51,1801.73,16.819999999999936,9.263224821693361,1.8157823353924774,True,
FULL_2022_202608,2022-08-15 11:51:00,DOWN,1783.2,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,18.299999999999955,24.690000000000055,1807.89,1764.9,1801.73,18.529999999999973,9.263224821693361,2.000383274365201,True,
FULL_2022_202608,2022-08-16 15:32:00,DOWN,1772.95,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,8.049999999999955,29.3599999999999,1802.31,1764.9,1783.11,10.159999999999854,9.219976716561103,1.1019550604450294,True,
FULL_2022_202608,2022-08-17 13:28:00,DOWN,1771.39,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,6.490000000000009,30.919999999999845,1802.31,1764.9,1782.3,10.909999999999854,9.111361707809197,1.1974060903156851,True,
FULL_2022_202608,2022-08-17 15:35:00,DOWN,1764.9,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,10.650000000000091,37.409999999999854,1802.31,1754.25,1782.3,17.399999999999864,9.111361707809197,1.9097035720891875,True,
FULL_2022_202608,2022-08-18 18:41:00,DOWN,1759.77,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,5.519999999999982,22.529999999999973,1782.3,1754.25,1772.42,12.650000000000091,9.070955114949747,1.394560973976352,True,
FULL_2022_202608,2022-08-19 04:32:00,DOWN,1754.25,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,SAME_NEAREST,2.2899999999999636,18.170000000000073,1772.42,1751.96,1761.23,6.980000000000018,9.052601764063919,0.7710490510814801,True,
FULL_2022_202608,2022-08-19 07:17:00,DOWN,1751.96,ACTIVE,ACTIVE,DOWN,PRIMARY_CONTINUES,True,OPPOSITE_NEAREST,40.61000000000013,20.460000000000036,1772.42,1711.35,1761.23,9.269999999999982,9.052601764063919,1.0240150005050557,True,
FULL_2022_202608,2022-08-24 18:15:00,UP,1754.14,ACTIVE,CHALLENGED,DOWN,CHALLENGE_OPENS,False,,,,1758.08,1730.82,,,,,,
FULL_2022_202608,2022-08-25 04:30:00,UP,1755.86,CHALLENGED,ACTIVE,UP,CHALLENGER_EARNED,True,SAME_NEAREST,2.2200000000000273,13.399999999999864,1758.08,1742.46,1747.65,8.209999999999809,8.860700381046502,0.9265633242222505,True,
FULL_2022_202608,2022-08-25 08:03:00,UP,1758.08,ACTIVE,ACTIVE,UP,PRIMARY_CONTINUES,True,SAME_NEAREST,14.340000000000146,15.61999999999989,1772.42,1742.46,1749.93,8.149999999999864,8.841252045596244,0.9218151408837295,True,
FULL_2022_202608,2022-08-26 10:47:00,DOWN,1752.3,ACTIVE,CHALLENGED,UP,CHALLENGE_OPENS,False,,,,1765.47,1742.46,,,,,,
